입력주소,경도,위도
서울시  수유동 693-7,126.903769,37.452471
서울시  수유동 305-1,126.995691,37.482014
서울시  수유동 279-50,126.995892,37.487296
서울시  수유동 298-12,126.989902,37.48874
서울시  수유동 536,126.985777,37.484371
서울시  수유동 518-40,126.988304,37.47731
서울시  수유동 486-61,126.999673,37.480192
서울시  수유동 392-143,126.999722,37.479895
서울시  수유동 296-7,126.986732,37.481523
서울시  수유동 708-7,126.989147,37.487698
서울시  수유동 708-8,126.983484,37.484207
서울시  수유동 118-21,126.993201,37.474649
서울시  수유동 443-30,126.985763,37.491264
서울시  수유동 300-1,126.990746,37.488243
서울시  수유동 475-135,126.993779,37.482998
서울시  수유동 472-684,126.984824,37.48129
서울시  수유동 659-30,126.986945,37.486643
서울시  수유동 472-271,126.986015,37.484355
서울시  수유동 448-15,126.989779,37.4769
서울시  수유동 717-2,126.993644,37.475338
서울시  수유동 270-114,126.991691,37.491954
서울시  우이동 161-35,126.991982,37.492173
서울시  우이동 154-5,126.993805,37.491125
서울시  가산동 40-14,126.991633,37.485304
서울시  가산동 238-78,126.994106,37.482199
서울시  가산동 41-7,126.99481,37.489575
서울시  가산동 235-73,126.987095,37.489753
서울시  독산동 189-34,126.992678,37.480745
서울시  독산동 891-9,126.990014,37.492192
서울시  독산동 284-5,127.002744,37.478812
서울시  독산동 149-4,126.983881,37.492491
서울시  독산동 234-22,126.98346,37.495984
서울시  독산동 1051-27,126.988854,37.491867
서울시  독산동 147-52,126.986412,37.487602
서울시  독산동 972-37,126.984958,37.490599
서울시  독산동 1039-25,126.984139,37.48014
서울시  독산동 963,126.992488,37.481419
서울시  독산동 1068-17,126.988939,37.488011
서울시  독산동 1047-30,126.984974,37.480255
서울시  독산동 378-97,126.985578,37.486541
서울시  독산동 378-35,127.039886,37.471722
서울시  독산동 952-20,127.042044,37.479768
서울시  독산동 197-26,127.040619,37.480684
서울시  독산동 1057-22,127.043675,37.46713
서울시  독산동 1072-11,127.0407,37.481397
서울시  독산동 1006-191,127.040738,37.481073
서울시  독산동 284-14,127.039151,37.481438
서울시  독산동 1006-119,127.047661,37.473695
서울시  독산동 993-55,127.038211,37.481494
서울시  독산동 195-11,127.038276,37.484369
서울시  독산동 986-2,127.035467,37.474254
서울시  독산동 1046-12,127.035328,37.47446
서울시  독산동 1073-16,127.033256,37.474686
서울시  시흥동 384-6,127.039429,37.479152
서울시  시흥동 841-49,127.040808,37.480911
서울시  시흥동 839-1,127.049661,37.471981
서울시  시흥동 949,127.026574,37.468675
서울시  시흥동 831-3,127.025908,37.468571
서울시  시흥동 846-6,126.99216,37.497419
서울시  시흥동 845-27,126.991537,37.497477
서울시  시흥동 871-4,127.020486,37.507199
서울시  시흥동 868-28,127.001791,37.494374
서울시  시흥동 918-2,127.019767,37.507707
서울시  시흥동 230-78,127.00007,37.494504
서울시  시흥동 978-5,127.019267,37.507883
서울시  시흥동 825-14,126.996894,37.498612
서울시  시흥동 990-35,126.999674,37.493662
서울시  시흥동 3-99,127.019833,37.503545
서울시  시흥동 836-4,127.020134,37.506475
서울시  시흥동 892-33,127.001384,37.496929
서울시  방배동 911-8,126.99515,37.495426
서울시  방배동 900-24,127.021834,37.507039
서울시  방배동 855-3,126.999649,37.493842
서울시  방배동 954-7,127.032743,37.483783
서울시  방배동 476-17,127.055863,37.453487
서울시  방배동 983-24,126.887781,37.495653
서울시  방배동 1021-18,126.892676,37.480454
서울시  방배동 458-8,126.892155,37.480521
서울시  방배동 857-21,126.857614,37.502781
서울시  방배동 426-13,126.861176,37.503572
서울시  방배동 593-94,126.856301,37.499867
서울시  방배동 789-42,126.849511,37.506847
서울시  방배동 855-33,126.868911,37.500646
서울시  방배동 921-16,126.853228,37.501171
서울시  방배동 457-41,126.854991,37.504945
서울시  방배동 862-23,126.853179,37.501386
서울시  방배동 954-29,126.859703,37.503765
서울시  방배동 530-49,126.845303,37.502454
서울시  방배동 593-68,126.852073,37.499078
서울시  방배동 811-9,126.845312,37.5004
서울시  방배동 809-5,126.851062,37.49268
서울시  방배동 839-32,126.852034,37.490491
서울시  방배동 932-10,126.84805,37.502544
서울시  방배동 914-1,126.841209,37.500954
서울시  방배동 877-36,126.857062,37.488557
서울시  방배동 821-4,126.84485,37.502504
서울시  방배동 978-5,126.855644,37.502194
서울시  방배동 813-3,126.851504,37.493369
서울시  방배동 996-2,126.854909,37.485896
서울시  방배동 784-2,126.854602,37.501544
서울시  방배동 764-13,126.854763,37.487327
서울시  방배동 814-29,126.854619,37.485623
서울시  방배동 862-3,126.841526,37.503895
서울시  방배동 825-3,126.851423,37.488313
서울시  방배동 464-4,126.857198,37.488513
서울시  방배동 978-29,126.838382,37.496538
서울시  방배동 857-13,126.836625,37.489529
서울시  방배동 464-23,126.83916,37.495996
서울시  방배동 864-12,126.832654,37.486769
서울시  양재동 313-11,126.84007,37.49787
서울시  양재동 88-1,126.839439,37.496963
서울시  양재동 19-2,126.838192,37.494221
서울시  양재동 355-8,126.842935,37.489537
서울시  양재동 18-18,126.836831,37.487927
서울시  양재동 19-10,126.838551,37.490044
서울시  양재동 17-15,126.8287,37.496695
서울시  양재동 287-6,126.825907,37.499569
서울시  양재동 15-19,126.827061,37.498093
서울시  양재동 1-9,126.82784,37.498903
서울시  양재동 116-3,126.82274,37.491662
서울시  양재동 116-10,126.818897,37.492948
서울시  양재동 104,126.821952,37.492835
서울시  양재동 20-15,126.875876,37.550495
서울시  양재동 19-9,126.869674,37.550553
서울시  양재동 401-2,126.870086,37.550998
서울시  우면동 9-7,126.860936,37.547657
서울시  우면동 5-2,126.861791,37.536808
서울시  반포동 612-137,126.85924,37.549749
서울시  반포동 612-156,126.85874,37.550646
서울시  반포동 726-5,126.862829,37.550379
서울시  반포동 83-1,126.862883,37.537143
서울시  반포동 719-11,126.865168,37.552167
서울시  반포동 577-27,126.854048,37.557006
서울시  반포동 716-15,126.862311,37.548734
서울시  반포동 107-25,126.860784,37.556162
서울시  반포동 577-60,126.859633,37.547023
서울시  반포동 745-1,126.860978,37.555317
서울시  반포동 726-13,126.858241,37.535855
서울시  반포동 551-19,126.845846,37.534031
서울시  반포동 590-25,126.842449,37.54882
서울시  반포동 735-8,126.86094,37.536214
서울시  반포동 577-64,126.844864,37.530922
서울시  서초동 1349-5,126.851875,37.545912
서울시  서초동 1522-7,126.845796,37.539464
서울시  서초동 1505-5,126.837091,37.538946
서울시  서초동 1610-1,126.841564,37.528502
서울시  서초동 1363-11,126.833923,37.542564
서울시  서초동 1471-1,126.842978,37.540229
서울시  서초동 1503-6,126.84406,37.540483
서울시  서초동 1659-11,126.837789,37.539196
서울시  서초동 1487-141,126.834224,37.545054
서울시  서초동 1479-13,126.840905,37.544011
서울시  서초동 1639-24,126.834836,37.540636
서울시  서초동 1487-45,126.844956,37.532302
서울시  서초동 1506-60,126.845093,37.538791
서울시  서초동 1506-80,126.850543,37.554585
서울시  신원동 377,126.850354,37.549177
서울시  구로동 252-81,126.851086,37.533218
서울시  구로동 740-37,126.843596,37.540506
서울시  구로동 429-101,126.850664,37.554811
서울시  구로동 1132-29,126.835148,37.541684
서울시  구로동 170-23,126.85043,37.53613
서울시  구로동 252-74,126.84188,37.535128
서울시  구로동 109-1,126.834475,37.542732
서울시  구로동 795-7,126.839964,37.536109
서울시  구로동 799-4,126.842967,37.535057
서울시  구로동 123-7,126.845542,37.540498
서울시  구로동 744-1,126.840632,37.534629
서울시  구로동 739-9,126.844759,37.540688
서울시  구로동 744-56,126.859936,37.536042
서울시  구로동 252-85,126.85622,37.537818
서울시  구로동 770-6,126.853549,37.534872
서울시  구로동 742-21,126.853387,37.535844
서울시  구로동 522-6,126.85069,37.536899
서울시  구로동 1255,126.840834,37.534703
서울시  구로동 744-24,126.848175,37.542929
서울시  구로동 744-58,126.845596,37.537777
서울시  구로동 749-14,126.845792,37.536761
서울시  구로동 744-38,126.841117,37.543473
서울시  구로동 781-14,126.848328,37.547733
서울시  구로동 771-31,126.85748,37.533117
서울시  구로동 740-44,126.85362,37.549488
서울시  구로동 252-73,126.839555,37.530402
서울시  구로동 743-56,126.837057,37.534621
서울시  구로동 744-61,126.849666,37.536492
서울시  가리봉동 134-38,126.847138,37.536828
서울시  가리봉동 134-51,126.862632,37.535059
서울시  고척동 145-17,126.850224,37.539967
서울시  고척동 173-16,126.846735,37.533599
서울시  고척동 98-93,126.849257,37.553572
서울시  고척동 241-174,126.854964,37.534129
서울시  고척동 62-120,126.862531,37.533545
서울시  고척동 310-3,126.852263,37.531661
서울시  고척동 165,126.840958,37.533317
서울시  고척동 318-14,126.84517,37.541927
서울시  고척동 172-188,126.843841,37.538553
서울시  개봉동 33-120,126.855447,37.533584
서울시  개봉동 139-92,126.848681,37.538735
서울시  개봉동 68-288,126.856101,37.53451
서울시  개봉동 318-11,126.845531,37.538326
서울시  개봉동 338-25,126.855208,37.533726
서울시  개봉동 124-4,126.835184,37.543
서울시  개봉동 50-32,126.847359,37.543057
서울시  개봉동 278-10,126.839585,37.5306
서울시  개봉동 33-29,126.859788,37.530905
서울시  개봉동 450-1,126.842177,37.540807
서울시  개봉동 319-20,126.848886,37.534223
서울시  개봉동 359-18,126.857803,37.539356
서울시  개봉동 455,126.848867,37.539188
서울시  개봉동 350-12,126.83985,37.534684
서울시  개봉동 366-17,126.846855,37.537555
서울시  개봉동 23-25,126.846903,37.545431
서울시  개봉동 272-9,126.860596,37.5313
서울시  개봉동 278-9,126.861654,37.533879
서울시  오류동 6-239,126.841976,37.540607
서울시  오류동 205-7,126.834863,37.54324
서울시  오류동 6-71,126.841639,37.533134
서울시  오류동 281-2,126.849512,37.534716
서울시  오류동 14-144,126.860116,37.536116
서울시  오류동 11-59,126.855881,37.531084
서울시  오류동 81-40,126.853349,37.545764
서울시  오류동 156-86,126.845169,37.544197
서울시  오류동 213,126.83729,37.539282
서울시  오류동 192-4,126.834964,37.538925
서울시  궁동 284-8,126.849961,37.539406
서울시  궁동 78-20,126.846144,37.527916
서울시  궁동 89-4,126.849914,37.533648
서울시  궁동 97-11,126.850353,37.538202
서울시  온수동 55-28,126.840076,37.570521
서울시  온수동 67-12,126.839829,37.554291
서울시  온수동 20,126.841108,37.557223
서울시  염창동 253-1,126.837547,37.551835
서울시  염창동 272-19,126.837672,37.551855
서울시  염창동 266-2,126.839365,37.552835
서울시  등촌동 521-3,126.834285,37.55056
서울시  등촌동 572-2,126.840883,37.553517
서울시  등촌동 528-12,126.830818,37.552265
서울시  등촌동 365-108,126.833814,37.551033
서울시  등촌동 508-2,126.843258,37.555775
서울시  등촌동 565-13,126.812997,37.562782
서울시  등촌동 647-68,126.811735,37.558859
서울시  등촌동 656-28,126.814703,37.555825
서울시  등촌동 526-25,126.809478,37.560521
서울시  등촌동 636-4,126.814569,37.554959
서울시  등촌동 519-25,126.814363,37.562273
서울시  등촌동 636-54,126.812668,37.562121
서울시  화곡동 818-16,126.810959,37.574898
서울시  화곡동 338-39,126.814723,37.568863
서울시  화곡동 77-5,126.81386,37.568981
서울시  화곡동 504-27,126.809201,37.568717
서울시  화곡동 346-33,126.815772,37.565513
서울시  화곡동 29-230,126.814485,37.572447
서울시  화곡동 102-112,126.81752,37.571648
서울시  화곡동 1084-11,126.815344,37.577501
서울시  화곡동 927-7,126.806648,37.566268
서울시  화곡동 1040-19,126.808069,37.572292
서울시  화곡동 105-119,126.817283,37.571565
서울시  화곡동 105-189,126.807245,37.573563
서울시  화곡동 1084-50,126.807466,37.573178
서울시  화곡동 1015-18,126.953827,37.485705
서울시  화곡동 1056-10,126.96623,37.470226
서울시  화곡동 1068-11,126.939867,37.477426
서울시  화곡동 346-9,126.948257,37.487863
서울시  화곡동 102-142,126.969721,37.468743
서울시  화곡동 1096-13,126.96128,37.481563
서울시  화곡동 977-13,126.964572,37.477348
서울시  화곡동 158-13,126.928563,37.490723
서울시  화곡동 105-200,126.970019,37.470115
서울시  화곡동 1096-7,126.941296,37.485125
서울시  화곡동 1045-15,126.969602,37.470805
서울시  화곡동 155-56,126.958964,37.482264
서울시  화곡동 352-33,126.948966,37.488059
서울시  화곡동 1038-9,126.941135,37.490944
서울시  화곡동 369-60,126.946433,37.480855
서울시  화곡동 351-28,126.95329,37.488584
서울시  화곡동 98-144,126.966137,37.468766
서울시  화곡동 366-39,126.967873,37.473223
서울시  화곡동 98-117,126.961407,37.474788
서울시  화곡동 814-1,126.961355,37.481861
서울시  화곡동 475-14,126.93107,37.492566
서울시  화곡동 161-4,126.96769,37.470086
서울시  화곡동 160-3,126.950733,37.484606
서울시  화곡동 151-1,126.965369,37.469507
서울시  화곡동 366-35,126.940509,37.486425
서울시  화곡동 51-18,126.932872,37.489897
서울시  화곡동 408-117,126.969004,37.46989
서울시  화곡동 408-26,126.93916,37.489008
서울시  화곡동 1056-28,126.950162,37.480167
서울시  화곡동 972-14,126.947662,37.488309
서울시  화곡동 832-7,126.967504,37.471301
서울시  화곡동 955-6,126.965468,37.47058
서울시  화곡동 357-18,126.946763,37.477497
서울시  화곡동 373-31,126.932134,37.480592
서울시  화곡동 153-16,126.932253,37.482557
서울시  화곡동 410-174,126.938345,37.477079
서울시  화곡동 773-7,126.929006,37.475535
서울시  화곡동 56-563,126.918154,37.476238
서울시  화곡동 340-14,126.923339,37.472619
서울시  화곡동 1099-8,126.918515,37.477062
서울시  화곡동 868-48,126.918855,37.465243
서울시  화곡동 774-18,126.908354,37.483095
서울시  화곡동 871-31,126.901093,37.480145
서울시  화곡동 354-22,126.929422,37.476521
서울시  화곡동 99-10,126.930961,37.481185
서울시  화곡동 105-426,126.924542,37.488046
서울시  화곡동 868-16,126.914352,37.476456
서울시  화곡동 56-217,126.917282,37.47478
서울시  화곡동 866-4,126.935434,37.473503
서울시  화곡동 102-275,126.936556,37.467755
서울시  화곡동 868-18,126.932282,37.482062
서울시  화곡동 1037-22,126.925266,37.468311
서울시  화곡동 53-2,126.920942,37.474192
서울시  화곡동 355-34,126.910436,37.482177
서울시  화곡동 791-16,126.929249,37.468834
서울시  화곡동 105-374,126.909747,37.485262
서울시  화곡동 394-38,126.913109,37.479526
서울시  화곡동 488-44,126.912593,37.476926
서울시  화곡동 56-192,126.908724,37.484072
서울시  화곡동 362-24,126.925269,37.487828
서울시  화곡동 409-119,126.916849,37.483606
서울시  화곡동 24-148,126.924191,37.468328
서울시  화곡동 794-21,126.920289,37.48107
서울시  화곡동 806-5,126.906676,37.481863
서울시  화곡동 403-22,126.915469,37.475844
서울시  화곡동 1038-21,126.930468,37.4769
서울시  화곡동 354-28,126.915854,37.486724
서울시  화곡동 395-10,126.93769,37.473884
서울시  화곡동 814-2,126.917776,37.485164
서울시  화곡동 849-23,126.937852,37.477607
서울시  화곡동 42-116,126.924185,37.48061
서울시  화곡동 24-246,126.93203,37.477563
서울시  화곡동 1083-29,126.922181,37.469022
서울시  화곡동 1071-36,126.926335,37.478935
서울시  화곡동 56-122,126.921133,37.471923
서울시  화곡동 908-10,126.933534,37.479126
서울시  화곡동 394-30,126.900513,37.481112
서울시  화곡동 410-263,126.910905,37.480272
서울시  가양동 274-6,126.922964,37.488447
서울시  내발산동 671-2,126.927535,37.486695
서울시  내발산동 651-3,126.913014,37.479822
서울시  내발산동 704-13,126.932423,37.476954
서울시  내발산동 704-11,126.913749,37.480649
서울시  내발산동 674-7,126.922809,37.48822
서울시  내발산동 709-42,126.931096,37.465363
서울시  내발산동 672-18,126.974361,37.474965
서울시  내발산동 689-11,126.978185,37.473935
서울시  내발산동 710-48,126.972998,37.472989
서울시  내발산동 660-13,126.971867,37.472195
서울시  공항동 21-9,126.977965,37.472716
서울시  공항동 55-75,127.033131,37.576476
서울시  공항동 678-1,127.043029,37.574422
서울시  공항동 52-6,127.03393,37.575032
서울시  공항동 677-6,127.042207,37.574082
서울시  공항동 14-39,127.035373,37.587812
서울시  공항동 24-1,127.031811,37.584827
서울시  방화동 453-23,127.033739,37.585456
서울시  방화동 247-158,127.056128,37.569878
서울시  방화동 249-228,127.049723,37.571439
서울시  방화동 583-13,127.060552,37.573661
서울시  방화동 217-134,127.049462,37.571536
서울시  방화동 280-1,127.072477,37.569629
서울시  방화동 272-53,127.070172,37.569295
서울시  방화동 324-8,127.071467,37.573468
서울시  방화동 645-34,127.069958,37.580097
서울시  방화동 536-3,127.068238,37.575551
서울시  방화동 272-52,127.069517,37.578229
서울시  방화동 493-17,127.071133,37.580341
서울시  방화동 495-47,127.072625,37.568693
서울시  봉천동 41-251,127.066023,37.57065
서울시  봉천동 180-361,127.075739,37.57953
서울시  봉천동 1548-1,127.070546,37.576579
서울시  봉천동 480-131,127.07403,37.577714
서울시  봉천동 180-251,127.069807,37.563138
서울시  봉천동 100-581,127.043717,37.587871
서울시  봉천동 1687-18,127.044641,37.583779
서울시  봉천동 704-12,127.04817,37.590295
서울시  봉천동 180-188,127.050028,37.589372
서울시  봉천동 905-23,127.052971,37.589405
서울시  봉천동 180-136,127.055601,37.590994
서울시  봉천동 100-69,127.055072,37.590719
서울시  봉천동 468-11,127.058147,37.591077
서울시  봉천동 635-396,127.060674,37.592737
서울시  봉천동 895-14,127.061077,37.58683
서울시  봉천동 41-106,127.060923,37.590036
서울시  봉천동 180-446,127.057841,37.586633
서울시  봉천동 1641-28,127.05737,37.593432
서울시  봉천동 218-42,127.066908,37.605906
서울시  봉천동 100-199,127.060351,37.594131
서울시  봉천동 713-138,127.062609,37.601862
서울시  봉천동 180-285,127.066499,37.59873
서울시  봉천동 1513-11,127.002516,37.558823
서울시  봉천동 180-548,127.00129,37.559101
서울시  봉천동 940-20,127.010234,37.558077
서울시  봉천동 673-183,127.008416,37.555196
서울시  봉천동 180-199,127.020309,37.562288
서울시  봉천동 635-497,127.004822,37.553076
서울시  봉천동 877-35,127.01997,37.562195
서울시  봉천동 480-14,127.006968,37.550003
서울시  봉천동 178-39,127.007617,37.553126
서울시  봉천동 180-60,127.00468,37.552714
서울시  봉천동 1578-33,127.013513,37.551473
서울시  신림동 88-20,127.009628,37.561108
서울시  신림동 10-302,127.005981,37.551085
서울시  신림동 94-29,127.005433,37.552297
서울시  신림동 412-134,127.021178,37.566791
서울시  신림동 596-13,126.966506,37.55763
서울시  신림동 626-76,127.090763,37.59072
서울시  신림동 596-1,127.078312,37.590354
서울시  신림동 685-45,127.095056,37.589654
서울시  신림동 561-1,127.092536,37.578074
서울시  신림동 1665-8,127.087051,37.578474
서울시  신림동 412-180,127.08932,37.587402
서울시  신림동 89-8,127.079281,37.583414
서울시  신림동 1454-16,127.090971,37.58573
서울시  신림동 759-53,127.089903,37.585073
서울시  신림동 607-39,127.099859,37.588574
서울시  신림동 107-73,127.077452,37.584796
서울시  신림동 1550,127.090223,37.58577
서울시  신림동 87-95,127.078433,37.583281
서울시  신림동 646-317,127.082357,37.591061
서울시  신림동 612-52,127.095726,37.586722
서울시  신림동 544-5,127.089404,37.586989
서울시  신림동 357-77,127.079482,37.592822
서울시  신림동 550-14,127.07356,37.591902
서울시  신림동 1481-32,127.086414,37.600031
서울시  신림동 762-9,127.08581,37.592944
서울시  신림동 551-12,127.087226,37.595676
서울시  신림동 1455-29,127.08202,37.592707
서울시  신림동 510-5,127.084368,37.59514
서울시  신림동 646-157,127.090676,37.594144
서울시  신림동 1574-29,127.082755,37.602021
서울시  신림동 570-18,127.082248,37.602656
서울시  신림동 759-62,127.073133,37.598891
서울시  신림동 412-75,127.082309,37.606054
서울시  신림동 500-15,127.084186,37.59977
서울시  신림동 105-89,127.074351,37.603919
서울시  신림동 492-17,127.075004,37.599644
서울시  신림동 94-136,127.085346,37.60123
서울시  신림동 1583-40,127.071969,37.595962
서울시  신림동 409-384,127.083829,37.599398
서울시  신림동 651-23,127.074463,37.610399
서울시  신림동 1627-8,127.078449,37.615962
서울시  신림동 624-14,127.080827,37.611376
서울시  신림동 92-15,127.080762,37.610286
서울시  신림동 1666-56,127.079112,37.610858
서울시  신림동 1486-8,127.10765,37.600851
서울시  신림동 1710-3,127.105153,37.599345
서울시  신림동 1432-154,127.104551,37.598611
서울시  신림동 1481-1,127.099353,37.592931
서울시  신림동 409-94,127.09433,37.595379
서울시  신림동 1483-4,127.099372,37.597959
서울시  신림동 1711,127.096093,37.595699
서울시  신림동 304-97,127.10102,37.602188
서울시  남현동 1069-24,127.097296,37.596348
서울시  남현동 1086-17,127.099047,37.592991
서울시  남현동 1072-61,127.101596,37.595678
서울시  남현동 1053-29,127.101068,37.589727
서울시  남현동 602-77,127.100682,37.596356
서울시  용두동 105-30,127.095871,37.595292
서울시  용두동 39-494,127.098085,37.601346
서울시  용두동 237-21,127.098277,37.600518
서울시  용두동 39-868,126.959095,37.555051
서울시  제기동 136-153,126.959574,37.554749
서울시  제기동 146-19,126.959894,37.554562
서울시  제기동 67-182,126.959062,37.554943
서울시  답십리동 271-11,126.962205,37.556015
서울시  답십리동 467-15,126.948718,37.556545
서울시  답십리동 75-5,126.944421,37.540252
서울시  답십리동 467-4,126.944576,37.552498
서울시  장안동 341-9,126.944315,37.546153
서울시  장안동 365-9,126.940939,37.545573
서울시  장안동 306-3,126.94466,37.548156
서울시  장안동 94-11,126.944831,37.548095
서울시  장안동 127-10,126.944728,37.548977
서울시  장안동 103-8,126.937573,37.545948
서울시  장안동 93-131,126.940605,37.54921
서울시  장안동 339-15,126.933447,37.544082
서울시  장안동 153-11,126.932603,37.546101
서울시  장안동 316-16,126.928729,37.552716
서울시  장안동 288-9,126.926936,37.552276
서울시  장안동 318-5,126.921643,37.545741
서울시  장안동 453-2,126.922674,37.547183
서울시  청량리동 199-215,126.923466,37.545649
서울시  청량리동 224-4,126.921304,37.547296
서울시  회기동 102-32,126.921031,37.547357
서울시  회기동 102-142,126.922645,37.546867
서울시  회기동 65-72,126.919206,37.546025
서울시  회기동 348-2,126.919663,37.546479
서울시  회기동 347-5,126.913046,37.553293
서울시  휘경동 183-232,126.9193,37.555946
서울시  휘경동 183-8,126.914255,37.553395
서울시  휘경동 294-376,126.91544,37.557532
서울시  휘경동 262-3,126.912483,37.556217
서울시  휘경동 281-77,126.91368,37.557156
서울시  이문동 346-64,126.920612,37.552849
서울시  이문동 209-20,126.917622,37.549876
서울시  이문동 320-2,126.928156,37.55481
서울시  이문동 255-238,126.913858,37.556626
서울시  이문동 115-63,126.931463,37.555426
서울시  장충동2가 193-245,126.916792,37.546228
서울시  장충동2가 193-184,126.909648,37.551154
서울시  신당동 414-4,126.907111,37.5505
서울시  신당동 432-1400,126.914284,37.544376
서울시  신당동 52-75,126.910079,37.551879
서울시  신당동 432-410,126.914089,37.543788
서울시  신당동 52-80,126.907577,37.550369
서울시  신당동 432-722,126.918237,37.546475
서울시  신당동 432-2201,126.906123,37.550743
서울시  신당동 432-428,126.907836,37.551218
서울시  신당동 309-64,126.911459,37.547233
서울시  신당동 399-24,126.91659,37.546902
서울시  신당동 432-501,126.916736,37.547741
서울시  신당동 432-2285,126.903033,37.56077
서울시  황학동 656,126.898012,37.560471
서울시  중림동 324-37,126.899472,37.559718
서울시  면목동 99-30,126.904156,37.555986
서울시  면목동 180-31,126.905514,37.556783
서울시  면목동 23-50,126.900256,37.557212
서울시  면목동 532-141,126.906597,37.557
서울시  면목동 624-6,126.906965,37.556634
서울시  면목동 1167-3,126.908889,37.555048
서울시  면목동 172-100,126.897943,37.560587
서울시  면목동 110-17,126.902764,37.559073
서울시  면목동 113-35,126.900039,37.556615
서울시  면목동 2-51,126.903603,37.556657
서울시  면목동 173-66,126.907596,37.556811
서울시  면목동 113-3,126.902282,37.561087
서울시  면목동 172-81,126.905577,37.557144
서울시  면목동 135-1,126.900093,37.553669
서울시  면목동 51-4,126.907174,37.55706
서울시  면목동 1122-1,126.906793,37.556795
서울시  상봉동 127-27,126.899098,37.558201
서울시  상봉동 136-32,126.903877,37.554182
서울시  상봉동 205-4,126.89936,37.560456
서울시  상봉동 109-55,126.901123,37.553688
서울시  상봉동 102-7,126.903063,37.556409
서울시  상봉동 124-29,126.917275,37.56373
서울시  상봉동 114-8,126.923767,37.564033
서울시  상봉동 85-30,126.917979,37.565151
서울시  중화동 99-4,126.920943,37.565215
서울시  중화동 86-6,126.924313,37.563083
서울시  중화동 328-35,126.918565,37.565301
서울시  중화동 274-25,126.924474,37.563688
서울시  중화동 158-44,126.907402,37.563117
서울시  중화동 332-90,126.911695,37.563679
서울시  중화동 329-85,126.915617,37.559417
서울시  중화동 126,126.907339,37.561233
서울시  중화동 325-22,126.914608,37.565003
서울시  중화동 158-49,126.906152,37.562673
서울시  묵동 240-151,126.905648,37.561569
서울시  묵동 163-4,126.917054,37.563359
서울시  묵동 121-102,126.910378,37.559306
서울시  묵동 122-102,126.915107,37.562593
서울시  묵동 177-7,126.907798,37.565472
서울시  망우동 135-4,126.907366,37.565603
서울시  망우동 182-72,126.907507,37.565217
서울시  망우동 152-18,126.90929,37.569495
서울시  망우동 411-29,126.968452,37.586417
서울시  망우동 515-53,126.970641,37.584526
서울시  망우동 468-15,126.969631,37.586337
서울시  망우동 514-28,126.96869,37.583121
서울시  망우동 354-42,126.969187,37.583216
서울시  망우동 462-48,126.965913,37.580052
서울시  망우동 411-38,126.96661,37.573057
서울시  망우동 402-31,126.988406,37.580273
서울시  망우동 432-64,126.988287,37.579912
서울시  망우동 403-31,126.989175,37.581226
서울시  망우동 514-22,126.988624,37.580122
서울시  신내동 494-1,126.988035,37.583442
서울시  신내동 494-100,127.001485,37.57925
서울시  아현동 742,127.006078,37.583784
서울시  아현동 742-20,127.000577,37.588784
서울시  아현동 742-13,126.998889,37.588004
서울시  아현동 372-52,126.996856,37.590113
서울시  아현동 706-6,126.9988,37.581957
서울시  아현동 677-6,127.000246,37.583005
서울시  용강동 39-1,127.00991,37.574869
서울시  대흥동 22-42,127.013298,37.574609
서울시  대흥동 468-1,127.009283,37.57863
서울시  대흥동 330-2,127.013348,37.573438
서울시  염리동 81-47,127.008871,37.57896
서울시  염리동 82-18,127.010036,37.576456
서울시  염리동 81-60,127.015474,37.580448
서울시  신수동 203-2,127.021021,37.577061
서울시  신수동 22-46,127.019437,37.575228
서울시  현석동 21-1,127.019223,37.576893
서울시  구수동 21-4,127.021112,37.577873
서울시  창전동 6-210,126.962139,37.576306
서울시  창전동 6-192,126.962546,37.574679
서울시  상수동 337-11,126.957026,37.607644
서울시  상수동 328-7,126.959801,37.613318
서울시  상수동 353-17,126.966868,37.60683
서울시  상수동 321-13,126.972989,37.607243
서울시  상수동 321-15,126.967809,37.606757
서울시  상수동 327-5,126.967463,37.594103
서울시  당인동 12-24,126.962625,37.604116
서울시  당인동 12-16,126.961998,37.601903
서울시  서교동 485-25,126.963063,37.601922
서울시  서교동 446-48,127.036416,37.504231
서울시  서교동 483-5,127.038029,37.493927
서울시  서교동 452-4,127.033368,37.496745
서울시  서교동 474-1,127.042069,37.507917
서울시  서교동 469-69,127.034453,37.493267
서울시  서교동 369-24,127.035439,37.497474
서울시  서교동 396-1,127.042741,37.496875
서울시  서교동 335-7,127.037813,37.494042
서울시  서교동 468-5,127.034201,37.49349
서울시  동교동 187-27,127.043513,37.494917
서울시  합정동 361-17,127.040007,37.505494
서울시  합정동 390-3,127.042585,37.506461
서울시  합정동 438-9,127.034518,37.504071
서울시  합정동 81-43,127.041528,37.496289
서울시  합정동 429-57,127.044122,37.507429
서울시  합정동 74-28,127.042632,37.494811
서울시  합정동 438-27,127.04293,37.493642
서울시  합정동 358-1,127.026778,37.503467
서울시  합정동 444-5,127.052643,37.474005
서울시  합정동 437-15,127.062165,37.483741
서울시  합정동 377-37,127.048188,37.476763
서울시  합정동 361-58,127.051292,37.47895
서울시  합정동 363-8,127.058095,37.47741
서울시  망원동 435-54,127.061526,37.484195
서울시  망원동 464-54,127.048962,37.474507
서울시  망원동 439-21,127.051367,37.472959
