가게,주소,도로명주소,경도,위도
엔젤코인노래연습장,천호동 414,서울 강동구 올림픽로70길 61 1층,127.1269879,37.53941807
리코스타 코인노래연습장 명지대2호점,홍은동 409-51,서울 서대문구 증가로10길 63,126.9252861,37.57969007
고덕코인노래연습장,명일동 48-3,서울 강동구 동남로73길 17 지하 1층,127.1550873,37.55275656
24시코인노래,상도동 323-25,서울 동작구 국사봉길 13,126.9290412,37.49856529
탑코인노래연습장,대조동 5-9,서울 은평구 통일로 745,126.9284194,37.61177592
슈퍼파워코인노래방,화곡동 1006-10,서울 강서구 강서로 239,126.8360144,37.54719054
슈퍼스타 코인노래방,신림동 1534-7,서울 관악구 대학6길 51,126.9348168,37.46918286
에코코인동전노래연습장,진관동 68-37,서울 은평구 진관3로 22 2층,126.9191772,37.63894645
샤우팅코인노래방,노량진동 119-144,서울 동작구 만양로 90-1 2층,126.9445015,37.51151758
더코인노래연습장,상봉동 74-14,서울 중랑구 망우로55길 8,127.0930635,37.59860628
탑동전노래연습장 응암역1호점,신사동 23-5,서울 은평구 은평로 64 지하 1층,126.9148462,37.59872555
잇츠코인노래연습장,신정동 922-10,서울 양천구 오목로 151,126.8541369,37.52490648
와라코인노래연습장,수유동 192-61,서울 강북구 한천로139길 42 4층,127.0250568,37.63908728
세븐스타코인노래연습장 구일점,구로동 685-448,서울 구로구 구일로4길 30 지하1층,126.8764566,37.4918586
룰루랄라코인노래연습장,신정동 117-36,서울 양천구 신목로 78-1 2층,126.874311,37.52175038
착한동전노래연습장,신림동 1518-19,서울 관악구 호암로24길 63,126.9366431,37.46943925
뱅코인노래연습장,쌍문동 192-1,서울 도봉구 해등로 200-15 지하 1층,127.0344799,37.65887566
24시코인노래연습장,독산동 1013-17,서울 금천구 시흥대로122길 32,126.9000079,37.46911481
싱어삘코인노래연습장,영등포동3가 8,서울 영등포구 영중로 22 3층,126.9059496,37.51834639
마이콘서트 동전노래연습장,장위동 231-38,서울 성북구 장위로 42-1 2층,127.04125,37.61401312
리코스타코인노래연습장,삼선동1가 103,서울 성북구 삼선교로10길 16,127.0091113,37.5872128
스마일코인노래연습장,봉천동 494-4,서울 관악구 양녕로 66 지하 1층,126.9467587,37.4879742
너짱코인노래연습장,역촌동 16-36,서울 은평구 서오릉로 71 2층,126.9221508,37.60680323
탑코인노래방 숙명여대점,청파동3가 115-13,서울 용산구 청파로47길 67 지하1층,126.9665905,37.54482447
보노코인동전노래연습장,독산동 196-44,서울 금천구 독산로75길 16 지하 1층,126.9015201,37.46906769
락휴코인노래연습장세종대점,화양동 220,서울 광진구 광나루로 394,127.0734237,37.54723137
클라스코인노래연습장 신림점,신림동 241-111,서울 관악구 대학5길 13 지하1층,126.9385025,37.46935065
코인노래,노량진동 207-4,서울 동작구 만양로14길 30,126.9458794,37.51202809
플레이코인노래연습장,명일동 325-2,서울 강동구 구천면로 418,127.1450431,37.55052011
리코스타코인노래연습장,이문동 288-4,서울 동대문구 이문로 118 지하1층,127.0609252,37.59713764
비타코인노래연습장,면목동 634-2,서울 중랑구 면목로 319 지하 1층,127.0881928,37.58041916
에코코인노래연습장,명륜2가 184,서울 종로구 대명길 40 지하1층,126.9993896,37.5830995
슈퍼스타코인노래연습장반포점,반포동 52-1,서울 서초구 고무래로 26,127.0112494,37.50234518
잇츠코인노래연습장,흑석동 195-17,서울 동작구 흑석로 81,126.9586003,37.50706671
리코스타 코인노래연습장 경희대점,회기동 16-65,서울 동대문구 경희대로 3 지하1층,127.0521262,37.59191328
온에어코인노래연습장 금천구시흥점,시흥동 889-2,서울 금천구 시흥대로52길 51 지하1층,126.9017563,37.45359406
엣지코인노래방 석계역점,월계동 46-1,서울 노원구 화랑로 337,127.0651817,37.615248
팝스타2 코인노래연습장,잠실동 182-5,서울 송파구 백제고분로7길 31 지하1층,127.0824257,37.51093839
샹떼코인노래연습장,화양동 111-130,서울 광진구 능동로 179-1 지하 1층,127.073505,37.54677417
팝스타 코인노래연습장,,서울 송파구 잠실동 183-8,127.0848743,37.51088434
리코퀸노래연습장 고려대점,안암동5가 100-16,서울 성북구 고려대로27길 13 지하 1층,127.029752,37.58687914
멜로디팩토리 코인노래연습장,신림동 1536-16,서울 관악구 호암로22길 61,126.936217,37.46870537
코인싱어 동전노래연습장,동선동1가 85-107,서울 성북구 동소문로22길 43,127.0183564,37.59121696
조이킹동전노래연습장,회기동 42-98,서울 동대문구 경희대로1길 3 지하1층,127.051924,37.59159347
룰루랄라동전노래연습장,상봉동 129-2,서울 중랑구 망우로 218 지하1층,127.0770331,37.59393361
케이팝코인노래방,신도림동 437-1,서울 구로구 경인로59길 8 태영프라자 2층 215호,126.8834409,37.50638062
금영동전노래,면목동 458-120,서울 중랑구 면목로48길 11,127.089395,37.58228858
코인스타동전노래연습장 개봉역점,개봉동 475,서울 구로구 경인로40길 11 3층,126.8602951,37.49568568
원코인노래연습장,홍제동 315-1,서울 서대문구 통일로37길 19,126.9442731,37.58742195
K팝코인노래연습장 중대점,흑석동 190-4,서울 동작구 흑석로9길 4 2층,126.9599783,37.50767259
준코인노래연습장,목동 405-281,서울 양천구 오목로 320 지하1층,126.8728867,37.52459526
코인스테이지,신림동 1535-1,서울 관악구 호암로24길 46,126.9356141,37.46939429
엣지코인노래방 상계역점,중계동 154-2,서울 노원구 덕릉로83길 25 지하 1층,127.0739746,37.66010065
슈스케코인노래방,화양동 47-79,서울 광진구 아차산로27길 4,127.0676956,37.54182409
베카코인노래연습장,대치동 1019-14,서울 강남구 삼성로 233,127.0609014,37.49805519
악쓰는하마코인노래방,상계동 333,서울 노원구 상계로 74,127.0631234,37.65604708
락코인노래연습장,정릉동 400-25,서울 성북구 보국문로 45 지하1층,127.0097705,37.60855143
에코인노래연습장,목동 602-11,서울 양천구 목동중앙북로7길 6 3층,126.8672405,37.54827147
리코스타 코인노래연습장 명지대1호점,남가좌동 322-18,서울 서대문구 명지대1길 2,126.9247042,37.58131085
리코스타코인노래연습장,흑석동 190-35,서울 동작구 흑석로9길 7 지하1층,126.9597391,37.50759839
엣지코인노래,면목동 595-51,서울 중랑구 사가정로51길 39 지하1층,127.0877423,37.58260434
슈퍼스타코인연습장 신정네거리역점,신정동 1032-11,서울 양천구 중앙로 252,126.8536821,37.51907197
k팝스타코인노래연습장,대치동 1021-10,서울 강남구 삼성로 237,127.0608669,37.49835522
즐겨락코인노래연습장 한성대점,삼선동1가 17,서울 성북구 삼선교로 10,127.0069031,37.58773285
101코인노래연습장 강일점,강일동 675-1,서울 강동구 아리수로93길 27 강일타워 3층,127.1738418,37.56561422
에코인노래연습장,방화동 830-1,서울 강서구 금낭화로 136 에어뷰21-2 오피스텔 2층 201호,126.8130001,37.57736095
탑코인노래연습장,하월곡동 27-108,서울 성북구 화랑로11길 11 지하 1층,127.0414051,37.6028532
공대코인노래연습장,안암동5가 104-120,서울 성북구 고려대로24길 52,127.029321,37.58382628
스타코인노래연습장 목동점,신정동 899-5,서울 양천구 목동로 219 지하 1층,126.8638202,37.5279589
금영동전노래방,갈현동 456-5,서울 은평구 연서로29길 3 3층,126.919601,37.61853937
명지코인노래방,남가좌동 343-1,서울 서대문구 거북골로 39,126.9235732,37.57914279
조아24시코인노래연습장,상계동 602-3,서울 노원구 상계로 65 지하 B01~B02호,127.0622703,37.65637044
민 코인노래연습장,회기동 45-74,서울 동대문구 회기로 151 지하1층,127.0532577,37.59139388
더코인팝,신림동 1639-16,서울 관악구 남부순환로 1592-5 3층,126.9278655,37.48358903
탑동전노래연습장 구산점,갈현동 468-2,서울 은평구 서오릉로 156 삼진빌딩 지하 1층,126.9160133,37.61227889
세븐스타노래방,중곡동 79-9,서울 광진구 용마산로 46,127.0881026,37.55777511
코인조이노래연습장 서일대점,면목동 51-19,서울 중랑구 용마산로90길 10,127.0965839,37.58767628
세븐틴코인노래연습장,등촌동 663-1,서울 강서구 화곡로63길 139,126.8453212,37.55883912
강변코인노래연습장,구의동 212-20,서울 광진구 아차산로 463,127.0933741,37.53997056
동전가왕코인노래방,방배동 769-14,서울 서초구 방배중앙로 174-2 지하 1층,126.986255,37.49454297
동전노래,월계동 55-2,서울 노원구 석계로3길 18,127.0638058,37.61599813
룰라코인노래연습장,명일동 47-17,서울 강동구 동남로75길 13-21 지하1층,127.1554725,37.55332042
코인노래연습장,수유동 224-1,서울 강북구 도봉로87길 35,127.0239167,37.63895673
조이903코인노래연습장,미아동 775-40,서울 강북구 솔매로 62 2층,127.0189728,37.62478301
코인스타노래연습장 경희대점,회기동 16-57,서울 동대문구 회기로 143 3층,127.0524611,37.59172068
스타코인노래방,행당동 19-96,서울 성동구 마조로3길 8,127.0399748,37.55865144
엣지코인노래,삼선동1가 17,서울 성북구 삼선교로 10 2층,127.0069031,37.58773285
빽스타코인노래연습장,회기동 16-10,서울 동대문구 회기로21길 25 지하1층,127.0531547,37.59262993
코인노래연습장,회기동 45-104,서울 동대문구 회기로 150,127.0529079,37.5912573
리코스타코인노래연습장 광운대점,월계동 402-7,서울 노원구 광운로 39 지하1층,127.0589132,37.62106963
슈퍼밴드코인노래연습장,노량진동 114-5,서울 동작구 노량진로 162,126.9439564,37.51341206
신천ae코인,잠실동 185-7,서울 송파구 백제고분로7길 54 지하 1층,127.0848346,37.51066623
스타코인노래연습장,시흥동 879-26,서울 금천구 금하로 635 지하,126.9018548,37.4549258
판싱코인노래연습장,수유동 191-74,서울 강북구 도봉로87길 8 윤빌딩 4층,127.0251915,37.63839517
372코인노래방,상계동 1132-102,서울 노원구 동일로 1672,127.0555661,37.67756195
슈퍼스타 코인노래연습장 천호점,천호동 412-2,서울 강동구 천호대로157길 51 3층,127.1276614,37.54003123
J코인노래연습장,월계동 410-7,서울 노원구 석계로 103 동우빌딩 지하,127.0607271,37.62283058
리코퀸 코인노래 연습장,노량진동 126-6,서울 동작구 만양로14가길 22 지층,126.9451342,37.51257619
세븐스타코인노래연습장서울대입구점,봉천동 1569-2,서울 관악구 남부순환로220길 49,126.9517498,37.47903383
닥터브이코인노래방,안암동5가 104-30,서울 성북구 고려대로24길 51 지하1층,127.0297063,37.58394598
리코스타코인노래방,하월곡동 20-2,서울 성북구 장월로1길 112 2층,127.0429101,37.60453117
클라스코인동전노래연습장,남가좌동 324-2,서울 서대문구 거북골로 23 2층,126.9248495,37.58000816
노래야노래야 코인노래연습장 경희대점,회기동 16-70,서울 동대문구 경희대로 5-1,127.0521865,37.5921549
아지트코인노래연습장,중계동 154-16,서울 노원구 덕릉로83길 22,127.0742122,37.66020115
비트코인 동전노래연습장 숭실대직영점,상도동 504-6,서울 동작구 상도로61길 34,126.9567962,37.49477809
코인노래연습장,사당동 139-36,서울 동작구 동작대로27길 22,126.9806521,37.48769742
더코인노래방,망우동 403-46,서울 중랑구 용마공원로 3,127.1005501,37.59518037
스타게임파크 코인노래 외대점,이문동 305-65,서울 동대문구 휘경로 20,127.0620144,37.59549617
와드코인노래연습장,창천동 52-7,서울 서대문구 연세로11길 8,126.9364668,37.559045
와라코인노래연습장,갈현동 400-4,서울 은평구 연서로29길 20-14,126.9188971,37.61964518
가수코인노래연습장,노량진동 36-3,서울 동작구 노량진로8길 39 지하 1층,126.9375069,37.512596
크레이지더코인 노래연습장,화양동 220,서울 광진구 광나루로 394,127.0734237,37.54723137
머코코인노래연습장,명일동 344-16,서울 강동구 상암로 199 지하,127.1446792,37.5466456
슈스K코인노래연습장,둔촌동 50-1,서울 강동구 명일로 171 지하1층,127.1446086,37.5341339
잼존코인노래연습장,신월동 961-3,서울 양천구 지양로 68 2층,126.8341079,37.52175424
리코스타 코인노래연습장 노원점,상계동 602-2,서울 노원구 상계로3길 15 지하1층,127.0621643,37.65687932
동전노래연습장,신림동 1641-12,서울 관악구 신림로 322 지하1층,126.9301365,37.48296409
코인쏭동전노래연습장 명일점,명일동 328-2,서울 강동구 구천면로 438 명일빌딩 지하1층,127.1469781,37.54966499
울트라모던2 코인노래연습장,흑석동 195-29,서울 동작구 흑석로 81-5 지하1층,126.9585282,37.50716835
빈티지코인노래연습장 구의점,자양동 216-26,서울 광진구 아차산로 370 지하1층,127.0840656,37.53644683
코인박스 동전노래연습장 목동파리점,목동 907-23,서울 양천구 목동동로 391,126.8802694,37.53588036
잇츠코인노래연습장 미아점,길음동 33-8,서울 성북구 도봉로 31-1 3층,127.0299225,37.61207712
노랑병아리 동전노래연습장,대현동 101-5,서울 서대문구 신촌역로 14,126.9430546,37.55784447
24시코인노래,노량진동 119-74,서울 동작구 만양로 89-1,126.9441954,37.51149346
코인박스 목동사거리점,목동 793-2,서울 양천구 등촌로 24 2층,126.8641061,37.53213158
악쓰는하마코인노래방 미아점,미아동 860-241,서울 강북구 도봉로8길 12 지하1층,127.0309986,37.61254631
큐코인노래연습장 상계점,상계동 358-31,서울 노원구 상계로3길 28 2층,127.0626255,37.65740399
고퀄코인노래연습장,중곡동 79-3,서울 광진구 용마산로 52,127.0880088,37.5583272
판타스틱동전노래연습장,목동 905-22,서울 양천구 목동동로 339 목동트윈빌 지하 1층 125호,126.876741,37.53217932
풀동전노래연습장,고척동 52-199,서울 구로구 경인로47길 22,126.8667752,37.50052038
와라코인노래연습장,행당동 19-108,서울 성동구 마조로 15-11,127.0404469,37.55892473
보가코인노래연습장,개봉동 202-19,서울 구로구 남부순환로97길 20-10,126.8585857,37.49389453
리코스타코인노래연습장 외대2호점,이문동 287-22,서울 동대문구 이문로 100 지하1층,127.0599609,37.59569776
슈퍼스타코인노래연습장 대치점,,서울 강남구 대치동 940-9,127.0585925,37.49841662
코인박스,미아동 302-20,서울 강북구 솔매로 102,127.0235799,37.62547878
엣지코인노래방,동선동1가 4-3,서울 성북구 동소문로20다길 16 지하1층,127.0176349,37.59174305
스마일코인노래연습장,화곡동 781-3,서울 강서구 등촌로 21,126.8634684,37.53186874
더코인노래연습장,내발산동 701-5,서울 강서구 강서로 293-1,126.8360026,37.55206417
아지트코인노래연습장,미아동 60-5,서울 강북구 도봉로 45 숭인시장 3층 308호,127.028681,37.61339611
썸동전노래방,망우동 209-8,서울 중랑구 망우로 463,127.103637,37.60066045
큐동전노래연습장,수유동 229-2,서울 강북구 도봉로87길 3 지하1층,127.0251723,37.6380961
자작나무숲 코인노래방,정릉동 921,서울 성북구 정릉로10길 107 1층,126.9984928,37.60530719
조이킹동전노래연습장 연신내점,갈현동 398-6,서울 은평구 통일로 855-9 지하,126.919884,37.61889465
세븐스타코인노래연습장 개봉역점,개봉동 407-17,서울 구로구 개봉로20길 74 지하 1층,126.8584173,37.49328765
세븐스타코인노래연습장 목동점,목동 907-14,서울 양천구 목동동로 385 벽산미라지타워 지하1층,126.8794994,37.53590188
코인악쓰는하마 월계점,월계동 47-13,서울 노원구 석계로 2 지하 2호,127.064845,37.61519792
Q코인노래연습장,신림동 112-39,서울 관악구 신림로 148 지하1층,126.9337834,37.47238276
빽스타코인노래연습장,회기동 16-35,서울 동대문구 경희대로4길 5,127.0528959,37.59258072
월곡코인노래연습장,하월곡동 17-10,서울 성북구 화랑로13길 10 지하1층,127.0427477,37.60389199
퍼펙트코인,상계동 593-2,서울 노원구 상계로3길 16,127.0624798,37.65699111
와드코인노래연습장 신림점,신림동 1433-77,서울 관악구 남부순환로 1597-11 2층,126.9275945,37.48459663
비투박스 코인노래연습장,갈현동 548,서울 은평구 갈현로 300 지하1층,126.917417,37.6236081
24시코인노래연습장,화양동 47-15,서울 광진구 아차산로29길 25,127.068496,37.54204861
케이존코인노래연습장,목동 404-97,서울 양천구 신목로2길 54,126.8773117,37.5225328
Q동전노래연습장,상계동 593-3,서울 노원구 상계로3길 10 지하1층,127.0625212,37.65669823
엣지게임파크 코인노래방 외대역점,이문동 304-26,서울 동대문구 휘경로 23,127.0626095,37.5955506
24시코인노래,노량진동 125-14,서울 동작구 만양로14가길 18,126.9451599,37.51240697
잇츠코인노래연습장 방학점,방학동 716-16,서울 도봉구 도봉로150길 31 지하1층,127.0450403,37.66638733
101코인노래연습장,시흥동 272-20,서울 금천구 금하로 726,126.910271,37.45037692
휴코인노래연습장,월계동 414-2,서울 노원구 석계로 98-1,127.0611232,37.62333215
큐코인노래연습장 성균관대점,명륜2가 211,서울 종로구 성균관로 12,126.9981288,37.58396925
히든코인싱어노래방,상계동 651-4,서울 노원구 동일로 1547 지하 1층,127.0569275,37.66655838
큐코인노래연습장,등촌동 513-21,서울 강서구 등촌로 169,126.8620077,37.54498158
K코인노래연습장,신길동 446-1,서울 영등포구 신길로 67,126.9081225,37.49876643
코인노래연습장,이문동 305-8,서울 동대문구 휘경로 22,127.0623096,37.59535416
노래야노래야코인노래연습장,상봉동 115-5,서울 중랑구 망우로 290-2 2층,127.0849687,37.59597927
위코인노래연습장,중곡동 79-3,서울 광진구 용마산로 52 2층,127.0880088,37.5583272
세븐스타코인노래연습장,화곡동 357-26,서울 강서구 월정로 124,126.8383318,37.53033464
리코스타코인노래연습장 한양대점,행당동 19-49,서울 성동구 마조로 19-10 지하1층,127.0404769,37.55978568
조이킹동전노래연습장 성신여대점,동선동1가 3-5,서울 성북구 동소문로20나길 12 지하1층,127.0172745,37.5919623
조이코인노래방,독산동 1013-17,서울 금천구 시흥대로122길 32,126.9000079,37.46911481
쇼미더코인노래연습장,안암동5가 102-52,서울 성북구 고려대로24길 15,127.0295166,37.58555544
비제이코인노래방,화양동 9-43,서울 광진구 아차산로29길 28 지하1층,127.0688102,37.54210446
노래야노래야코인노래연습장,시흥동 889-8,서울 금천구 시흥대로 214 2층 203호,126.9016626,37.45303465
케이팝코인노래연습장,시흥동 879-21,서울 금천구 금하로 633,126.9015546,37.45494582
닥터브이코인노래연습장,안암동5가 104-30,서울 성북구 고려대로24길 51 지하1층,127.0297063,37.58394598
24시 코인노래연습장,안암동5가 102-4,서울 성북구 고려대로24길 3-42,127.0297099,37.58596473
코인노래연습장,남가좌동 324-19,서울 서대문구 거북골로 25-1 지하1층,126.9246082,37.57985362
코노902코인노래연습장 길음점,길음동 1276,서울 성북구 동소문로 248 상가102동 지하1층,127.0236522,37.60295388
엣지코인노래방 고대점,안암동5가 102-12,서울 성북구 고려대로24길 35,127.029559,37.58466427
탑동전노래연습장,신사동 2-19,서울 은평구 은평로 57,126.9142507,37.59894274
K존코인노래연습장,창천동 52-8,서울 서대문구 연세로11길 10,126.9362945,37.55904525
코인노래,월계동 391-1,서울 노원구 광운로 53,127.0593401,37.6223584
숭실코인노래연습장,상도동 505-4,서울 동작구 사당로 24 지하1층,126.9570284,37.49508081
24시앗싸동전노래연습장,중계동 154-32,서울 노원구 한글비석로20길 10 지하 내,127.0737159,37.65965453
조이킹동전노래연습장,화양동 47-15,서울 광진구 아차산로29길 25 지하1층,127.068496,37.54204861
아지트코인노래연습장,안암동5가 102-48,서울 성북구 고려대로24길 9,127.0295057,37.58581809
위아코인노래연습장 고대안암점,안암동5가 100-4,서울 성북구 고려대로27길 9 지하1층,127.0298055,37.5867309
알파코인노래연습장,대치동 941-23,서울 강남구 도곡로 449 지하,127.0595586,37.49882976
음악대장코인노래연습장,창동 661-33,서울 도봉구 도봉로 492,127.0354405,37.64923055
더코인노래연습장,망우동 403-58,서울 중랑구 용마공원로 1 2층,127.1004476,37.59528972
BJ코인노래연습장,화양동 9-44,서울 광진구 아차산로29길 32 지하1층,127.0688539,37.54219244
베스타코인노래연습장,방배동 910-8,서울 서초구 방배로 89,126.9967603,37.48226101
판타스틱코인노래연습장,안암동5가 101-98,서울 성북구 고려대로27길 17,127.0296716,37.58711244
노래야노래야코인노래연습장,묵동 176-14,서울 중랑구 공릉로 6,127.0779992,37.61139167
코인박스,중계동 364-22,서울 노원구 한글비석로 254 지하 1층,127.0771031,37.6503909
wow코인노래연습장,전농동 295-16,서울 동대문구 사가정로13길 3 2층,127.0579399,37.5781194
수노래연습장 코인신촌점,창천동 57-8,서울 서대문구 연세로5가길 1 계림빌딩 3층,126.9360978,37.55705047
락휴코인노래연습장 서울홍익대점,동교동 163-9,서울 마포구 홍익로6길 10 지하 1층,126.9226718,37.55500621
락휴코인노래연습장 종로관철점,관철동 14-3,"서울 종로구 삼일대로19길 18 2,3층",126.986572,37.56966081
락휴코인노래연습장 서울신도림점,신도림동 338,서울 구로구 경인로67길 23 신도림2차푸르지오 상가동 지하1층 102호,126.8894465,37.5105234
수노래연습장 코인홍대점,서교동 358-38,서울 마포구 와우산로21길 28 지하 1층,126.922379,37.55246378
락휴코인노래연습장 서울사가정점,면목동 497-7,서울 중랑구 면목로 341 2층,127.0881503,37.58218067
락휴코인노래연습장 서울신사역점,신사동 537-13,서울 강남구 도산대로11길 4 지하 1층,127.022608,37.5178931
락휴코인노래연습장 홍대연남점,동교동 154-8,서울 마포구 월드컵북로2길 93 지하1층,126.9248257,37.55877084
락휴코인노래연습장 서울이수점,사당동 132-20,서울 동작구 동작대로27길 16-5 2층,126.9810084,37.48776682
락휴코인노래연습장 서울경복궁점,통의동 66,서울 종로구 자하문로 18-1 3층,126.9723276,37.57781695
락휴코인노래연습장 구로디지털단지점,구로동 1125-4,서울 구로구 시흥대로 565 3층,126.9015857,37.48358621
락휴코인노래연습장 신촌명물거리점,창천동 41-1,서울 서대문구 명물길 23 401호,126.9378783,37.55818806
락휴코인노래연습장 서울연신내점,갈현동 455-9,서울 은평구 연서로27길 8-7 지하1층,126.9187795,37.61811552
락휴코인노래연습장 서울건대점,화양동 48-28,서울 광진구 동일로22길 64 지하1층,127.0676735,37.54147242
락휴코인노래연습장 송파구청점,방이동 64-5,서울 송파구 오금로11길 16 3층,127.1091075,37.51462937
락휴코인노래연습장 서울왕십리점,행당동 292-34,서울 성동구 행당로17길 26 3층,127.0330358,37.56068311
락휴코인노래연습장 서울건대중문점,화양동 5-12,서울 광진구 능동로13길 5 지하1층,127.0712983,37.54242229
락휴코인노래연습장 서울세종대점,화양동 202,서울 광진구 광나루로 388 지하1층,127.0727741,37.54744016
락휴코인노래연습장 서울우장산점,화곡동 1006-12,서울 강서구 강서로 243-8 2층,126.8357763,37.54764094
락휴코인노래연습장 서울건대입구역점,화양동 5-84,서울 광진구 능동로 109 지하1층,127.070776,37.54087352
락휴코인노래연습장 숙대입구점,청파동2가 63-5,서울 용산구 청파로47길 66 중하빌딩 2층,126.9667788,37.54507806
수노래연습장 코인노량진점,노량진동 97-1,서울 동작구 노량진로16길 14 지하 1층,126.9436187,37.51296509
락휴코인노래연습장 서울연세대점,창천동 52-123,서울 서대문구 연세로7안길 14 지하1층,126.9360542,37.55816432
락휴코인노래연습장 서울대학로점,명륜4가 187,서울 종로구 창경궁로 236 이화빌딩 3층,126.9988353,37.58264306
락휴코인노래연습장 서울장안점,장안동 285-1,서울 동대문구 사가정로 229 5층,127.0704232,37.57898839
락휴코인노래연습장 서울경희대점,회기동 42-94,서울 동대문구 경희대로1길 8-6 지하1층,127.0519279,37.59188319
락휴코인노래연습장 서울이화여대점,대현동 34-53,"서울 서대문구 이화여대길 66 3,4층",126.9447608,37.55929507
락휴코인노래연습장 서울외대점,이문동 288-65,서울 동대문구 이문로 108 지하 1층,127.0602893,37.59617918
하비코인노래연습장,화양동 12-30,서울 광진구 아차산로33길 63,127.0709782,37.54302078
코러스코인노래연습장,양재동 11-87,서울 서초구 남부순환로356길 26 지하1층,127.0379113,37.48372229
렉스코인노래연습장,동교동 152,서울 마포구 동교로 226,126.9240308,37.56003471
도깨비코인노래연습장,신설동 98-29,서울 동대문구 왕산로 16,127.025464,37.57600485
별별코인노래연습장,봉천동 851-6,서울 관악구 관악로 200,126.9540664,37.48258757
ZI코인노래연습장,연희동 188-2,서울 서대문구 연희로 97,126.9305159,37.56680355
슈퍼파워코인노래연습장,당산동5가 33-1,서울 영등포구 양평로 67,126.8993161,37.53493408
탄2코인노래연습장,문정동 204-2,서울 송파구 법원로 128 지하1층 CG-103호,127.1205301,37.48685743
악쓰는하마코인노래연습장,자양동 7-25,서울 광진구 아차산로 224,127.068107,37.54056976
코노코노코인노래연습장,사당동 249-84,서울 동작구 사당로 200,126.9703935,37.48469651
세븐스타코인노래연습장 망원역점,망원동 377-5,서울 마포구 동교로9길 48 3층,126.9095016,37.55593403
